text_a1,binary_annotation_a1,binary_annotation_a2,binary_annotation_a3
"Las bolsas de plástico que nos daban en las tiendas se han prohibiendo en # México , pero ... ¿ se reduce el impacto ambiental sustituyéndolas por bolsas de papel ? 🤔 
 Aquí te decimos ➡ ️ https://t.co/RVhwVQtlpb https://t.co/oU31XA8g1R",0,0,0
"Platique con @oliviazeron y @AlfredoLecona en # ElCafeDeLaMañana sobre historias arácnidas 🕸 ️ 🕷 ️ 🦂 

 Les invito a escuchar el podcast en https://t.co/MdMCG1Bh0n 

 Gracias @estefyquar por hacerlo posible ºOOº",0,0,1
"¡ Es el día de una de nuestras especies emplumadas favoritas ! 
 🫶 🐧 

 En el # DíaMundialDeLosPingüinos te contamos algunas de sus fascinantes características con # MásCiencia . https://t.co/EM9zDnAk4x",0,0,0
"32/35 
 Las civilizaciones tipo I si existieran , serían civilizaciones que usan de manera correcta todos los recursos de su planeta con posibles usos de la energía de fisión nuclear , la antimateria y las energías renovables . https://t.co/dlMzTlZPuo",0,0,1
A la derecha se muestra un dibujo de la región central de un sistema de formación de tres estrellas obtenico con el Gran Arreglo de Radiotelescopios a cargo de ESO . A la derecha está la imagen de la nube dónde nacieron las estrellas . https://t.co/S0j0xmQy6e,1,0,0
"🪐 ¿ Cómo se buscan planetas alrededor de otras estrellas ? 
 🪐 Existen varios métodos y el astrónomo Salvador Curiel nos platicará sobre cómo los detectan con observaciones de radio . 
 🪐 Previo a la conferencia tendremos una actividad artística con entrada libre . 
 🪐 Evento gratuito . https://t.co/3AILSq8JZP",0,0,0
"Escuche / descargue 21/03/30 Los Primeros Océanos de la Tierra . El Explicador . Cápsula . en https://t.co/aps3voGOfT Suscríbase al canal . Agradecemos su interés , comentarios , preguntas , apoyo y por compartir . Gracias por su apoyo al https://t.co/7g4bTfgHQm y Patreon .",0,0,0
👍 Una matriz es un arreglo rectangular de números .,0,0,0
La gráfica muestra un modelo de curva epidemiológica de covid si se mantienen las restricciones durante la vacunación ( rosa claro ) y sí no se mantienen ( rosa oscuro ) . La razón es que la vacunación es lenta por la fata de disponibilidad y lentitud del proceso . ( New York Times ) https://t.co/MaTtmz3fsM,0,0,0
"Descubrimiento de un planeta idéntico a la Tierra donde los años duran 4 días , tiene desconcertados a los científicos 😯",0,0,0
"Lo más increíble es lo profundo que Star Wars ha calado en 
 nuestras conciencias ¿ a qué se debe ? El creador de la saga , 
 George Lucas , ¿ simplemente tuvo suerte , o hay algo de ciencia en la manera en que concibió la ficción ? Resulta que sí hay ciencia detrás de la ficción . https://t.co/1BjbiNYGP0",0,0,0
"¡ Que la fuerza te acompañe ! 💪 ⭐ ️🪐 

 🤔 ¿ Se pueden construir los sables de luz en la vida real ? Conoce más en esta charla de # DomingosenlaCiencia 👉 https://t.co/a0sTAugEWB 

 📽 Conoce 50 peliculas de ciencia ficción 👉 https://t.co/i11wCk1HoU 

 # maythe4thbewithyou # StarWarsDay https://t.co/BRtHEKLnRN",0,0,0
"Conoce más sobre las variantes del # SARSCoV2 en este artículo 👉 https://t.co/106buCVmr9 

  # Covid_19 # COVID https://t.co/HTJ70sET2P",0,0,0
"¡ Agradezco tu consulta , @Mel_delaG ! Pertenece a la familia # Eremobatidae . Se les conoce como solifugos . Estos arácnidos carecen de veneno y no son considerados de importancia médica # NIM ✅ Saludos https://t.co/h5rOvWEO91",0,0,0
😎 La siguiente gráfica representa a la función coseno . https://t.co/JhSAjHQ9qK,0,0,0
"VIRUELA DEL MONO Por Miguel Ángel Cevallos 
 A diferencia del SARS-CoV-2 , un virus nuevo para la ciencia , el de la viruela del mono lo conocemos bien . ¡ CONSULTA ! Por tiempo limitado ¿ CÓMO VES ? en versión DIGITAL . https://t.co/Q1bWZcGjRi 
 Suscríbete : https://t.co/EvTKbjXwM1 https://t.co/jh5fum8NJY",0,1,0
Los beneficios desconocidos para la salud de los hongos comestibles,0,0,0
"La semana pasada el Sol experimentó una de las eyecciones de masa coronal más violentas de tiempos recientes . Así la captó el satélite STEREO . 
 Esta CME no afectará a la Tierra , pues se produjo en la cara del Sol oculta para nosotros . No obstante , sí impactó al planeta Venus . https://t.co/dZsAMgqcf7",0,0,1
"Escuche / descargue ( MP3 ) 21/05/20 Reactores Nucleares a Prueba de Fallos . Gracias por su apoyo a El Explicador : Patreon https://t.co/leMX8fr0Mo , PayPal   elexplicadorpatrocinio@gmail.com , https://t.co/jivnRw5Xwl , https://t.co/6kLW6GZVyH Suscríbase ! !",0,0,0
"# ImagendelDía | ¿ Sabías que Neptuno tiene anillos ? 😱 Esta imagen reciente de @NASAWebb es la vista más clara estos en más de 30 años y la primera en luz infrarroja . Contempla las imágenes del planeta y sus bandas de polvo , sus anillos y sus lunas . https://t.co/3oxsskPmsv",0,1,0
"A diferencia de las estrellas que se ven como puntos brillantes en el cielo , las galaxias se ven como manchas . Sin embargo , una galaxia la conforman millones de estrellas , polvo , gas y materia oscura . Además , las galaxias son los bloques básicos que conforman el Universo . https://t.co/OUrQsNPcBn",1,1,1
"¿ Por qué se ven "" al revés "" las imágenes de los espejos ? ¿ Por qué reflejan ? ¿ De qué color son ? 
 Nuevo video : https://t.co/lYKS7asQiA https://t.co/qL1Qe381QH",0,0,0
"Consulta nuestro número sobre la luz 🌈 , para conocer la forma en la que la ciencia ha explorado los fenómenos ópticos 👉 https://t.co/PrQ8AcWepc https://t.co/LykgOdRlPp",0,0,0
"¡ Hola , @ZulemaVargas16 ! Vaya cosa , no es tan común ver por aquí a estos increíbles arácnidos . Se trata de la especie # Mastigoproctus giganteus probablemente . Carecen de veneno y no son considerados de importancia médica # NIM ✅ Se les conoce como vinagrillos . Saludos https://t.co/ZaT6XrK6Il",0,0,1
"Los premios Nobel en física fueron por trabajos sobre los hoyos negros , tanto por mecanismos de formación , como el super hoyo negro del centro de nuestra Galaxia . ( Nobel Prize ) https://t.co/JHqcxa93St",0,1,0
"Científicos encuentran la relación de esta proteína y la formación del cáncer pancreático , uno de los cánceres más agresivos",0,1,0
"Un grupo de científicos implementó una nueva técnica para encontrar montañas submarinas , y el resultado fue impactante : 👇 https://t.co/WfCcbXGnVI",0,0,0
"Aprecio tu consulta , @Ro_CGalindo . Se trata de una araña lobo . Pertenece a la familia # Lycosidae . Suelen deambular en busca de presas . No son consideradas de importancia médica # NIM ✅ Saludos https://t.co/9REs83Spid",0,1,1
"Se estima que tan sólo una de cada 1000 tortugas que logran salir del huevo 𓆉 sobrevivirán hasta la edad adulta . 

 En el Día de las # TortugasMarinas y te mostramos las especies que visitan 🇲 🇽 . 

 ¿ Por qué es importante cuidar la vida silvestre ? 👉 https://t.co/FRAQzse0kH 
 @ib_unam https://t.co/3kGMv6grii",0,0,0
"# CienciasdelaTierra |   ¿ Frío ? 😮 ‍ 💨 Te mostramos dónde está el verdadero frío en la # Tierra 🥶 
 https://t.co/ydLzgEIHtU",0,0,1
"Marte cada vez luce mejor y más grande ! El 7 de de diciembre ocurrirá la oposición de Marte , fenómeno en que la distancia entre la Tierra y el planeta rojo es mínima . Sucede cada 26 meses aprox. Prepara tu telescopio ! 
 La noche del miércoles pudimos fotografiarlo . ¿ Ves detalles ? https://t.co/HEa3JnGBrS",0,0,0
"# Salud | ¿ Sabías que a través de la saliva en los besos , las bacterias que compartes con tu pareja podrían protegerte contra las caries ? 💋 💋 💋 Este # DiaInternacionalDelBeso conoce # LaCienciaEnElAmor 
 https://t.co/SCaNKCj2z3",0,1,1
🤓 El límite de una suma de funciones en un punto equivale a la suma de los límites de las funciones en el mismo punto .,0,0,1
"Nos vemos hoy a las 5 PM hora México para machacar rivales en "" 💯 científicos dijeron "" el tema es cosmonáutica 

 https://t.co/TMNSmaJSKM 

 https://t.co/tJGDGUXIt8 https://t.co/66oO9s7Rbw",0,1,1
# ImagendelDía 📸 | Entre los seres que habitan el mar profundo se encuentran los gusanos de tubo del género Riftia . Esta iagen fue captada en la Cuenca de Guaymas . https://t.co/WbDPOnmWT9,0,0,0
"el 2% restante son de todos los demás .  
 Para poder entender los elementos , estos se han acomodado de forma ordenada en uno en uno de los inventos más bellos : La tabla periódica . A mediados de los 1800 se conocían alrededor de 56 elementos y cada vez se descubrían más .",0,0,0
"# Salud | Conoce a la doctora Susana López Charreton , quien ha dedicado su vida al estudio del rotavirus , una enfermedad , que mata alrededor de medio millón de niños al año en el mundo 🌎 
 https://t.co/fVwoscQrkA",0,1,0
¿ Conoces el origen de las vacunas ? Te lo contamos en el # CómoSabemos del número actual que puedes descargar aquí ➡ ️ https://t.co/0Q9WxspiL9 https://t.co/1l3F5CaeyX,0,0,0
"Hoy es el # DíaDeLaCiencia . 

 🧪 🔭 🎉 🦠 🔬 

 La celebración se realiza en el marco del Año Internacional de las Ciencias Básicas para el Desarrollo Sostenible # IYBSSD2022 . 🧑 ‍ 🔬 👩 ‍ 🔬 

 📖 Conoce sobre ciencia y sus avances en nuestros números 👉 https://t.co/58FxqJmeXN 

 # CienciaAMC https://t.co/GOsgWKzYOF",0,0,0
"Un día como hoy ... 🐸 
 Reflexionamos acerca de la problematica que amenazas y devasta a nuestros seres vivos como los Anfibios así mismo tenemos el fin de fomentar el conocimiento sobre su diversidad e incrementar su cuidado 🌍 😍 Elaborado por @ThomaeJessica  
 # Día # mundial # anfibios https://t.co/xIkMf3J9d9",0,0,0
"Se descubrió que cuando escuchamos música que nos gusta , un área llamada “ núcleo accumbens ” se conecta con el hipocampo y con la amígdala . Durante la experiencia , el cerebro se inunda de dopamina , la “ hormona de la recompensa ” . 

 # Rock # music # brain # musica # FYP https://t.co/Ylbxxp7TwF",1,0,1
"Hoy en el Parque Biblioteca , Puebla , Puebla . 

 Como parte de la programación de "" Alas y Raíces "" para promover la cultura de paz , y en el marco del Día Internacional de la Cultura Científica . 😊 

 # SciComm https://t.co/fmnnL8pDRo",0,0,1
😎 La ecuación de una parábola horizontal con vértice en el origen es y² – 4px = 0 . https://t.co/YnVuIPFBt5,0,0,0
"El Flox musgoso es una flor nativa del este y centro de Estados Unidos , cuyas flores , de cinco pétalos adquieren diferentes tonalidades , desde el rosa , malva , azul , blanco , desde finales de la primavera hasta principios del verano . 

 Créditos de imagen : Mochileros Astronomicos",0,0,1
"Nos esperan meses para que la temperatura de los instrumentos del Webb lleguen a -233C ( ahora están a -203C ) y para alinear los instrumentos , es decir que los espejos enfoquen la radiación con presición en los cuatro detectores que la enviarán procesada a la Tierra.(NASA ) https://t.co/oF9C11hbM1",0,0,0
Space X empleará plataformas petroleras descontinuadas en las costas de Texas para lanzar las desde allí las sondas a los satélites de Marte Fobos y Deimos . ( Universe Today ) https://t.co/N32RYVlRAW,0,1,1
"Se necesitan 20 segundos del abrazo para comenzar a segregar estos neurotransmisores . 

 Hoy no olvides festejar abrazando a alguien ¡ CuriosaMente ! 👁 ️ 🔎 🧠 

 # Abrazo # DiaDelAbrazo # felicidad https://t.co/aqlHaMgeWf",0,0,1
"El telescopio espacial Hubble captó la imagen de esta lente gravitacional , o anillo de Einstein . Cuando un cuasar lejano está en la misma dirección que una galaxia cercana con un hoyo negro super masivo , la radiación del primero se distorciona creando el anillo . ( Live Science ) https://t.co/ah465QEKz0",0,1,1
"# Salud | Algunas de las bacterias que pueden encontrarse en agua contaminada y pueden causar enfermedades son salmonella , shigella , legionella 💧 💧 💧 

 # DíaMundialdelControldelaCalidaddelAgua 
 https://t.co/QQ9unR3tuU",0,0,0
"El lenguaje también moldea nuestro cerebro . Cuando se estudió el cerebro de Emil Krebs , un políglota extraordinario , se observó que la forma en la que estaban dispuestas sus neuronas en el área que nos permite hablar era diferente al de una persona normal .",0,1,1
"¿ Por qué hay tan pocos pelirrojos en el mundo ? 
 La respuesta está en los experimentos con chícharos de un monje que transformó el estudio de las ciencias naturales 

 Aprende más de genética con nuestra # GuíaDelMaestro disponible en : https://t.co/ioHQDvV1dK 

 # ContingenciaConCiencia https://t.co/m2iXwBtkl9",0,0,0
"# DatoCurioso | Las abejas aledañas al volcán de la Palma sobrevivieron gracias a su propóleo . 🐝 

 Ilustración : Erasmo Rodríguez 
 # bee # volcanLaPalma # abejas # Survivor https://t.co/QMSWHZMbkG",0,0,1
"¡ Gracias por compartir , @vero_antong ! Estaba complicada , pero mejorando un poco la imagen se aprecia un punto rojo en la parte ventral , característica propia de las viudas , género # Latrodectus . Son consideradas de importancia médica # IM ⚠ ️ Te comparto info 
 https://t.co/DA9FcQWTNJ https://t.co/XleVfP82m5 https://t.co/Dwmg9c2zM4",0,0,0
"El condón es el método más efectivo 👍 para prevenir ITS y embarazos no planeados , por lo que el reto es superar creencias y prejuicios para anteponer tu salud y la de tu pareja . ✅ 

 ⭕ ️Conoce más sobre las ITS 👉 https://t.co/FopLDlNw7S 
 # UsaCondón # DíaDelCondón https://t.co/vFc0LNwt96",0,0,1
"¿ Eres como Dewey y puedes oler colores ? Déjanos hablarte de la : 

 🪄S I N E S T E S I A🪄",0,1,0
Ya se están empleando impresonras 3D para adaptarlas a condiciones lunares y poder imprimir allá módulos para que los astronautas tengan habitats seguros.(NASA/ ESA / MIT ) https://t.co/UcD23qQpiS,0,0,0
🙌 René Descartes pensaba que Dios creó el mundo bajo un diseño matemático . https://t.co/8h23RKghQM,0,0,0
"Robert Recorde fue el primero en utilizar el signo igual ( =) en 1542 , ya que consideraba que no hay nada más igual que dos líneas paralelas 🤯 .",0,0,1
"# CienciasdelaTierra | Descubre en # CienciaUNAM como el 70% del territorio mexicano todavía es apto para localizar yacimientos de minerales ? ⛏ ️ ⛰ ️   # DíaMundialdelosMineros 
 https://t.co/NESNFNDe9r",0,0,0
🤓 Henri Poincaré fue un matemático francés . Fue profesor de análisis matemático en Caen ; luego es nombrado profesor de mecánica y física experimental en la facultad de París .,0,0,0
"Recopilamos algunas de las preguntas que nos han hecho sobre ti cuerpo . 
 ¿ Por qué nos sudan las manos en lugares altos ? ¿ Para que sirven las uñas ? 

 https://t.co/DyPua7lmh3 

 # curiosamente # ciencia # cuerpo",0,1,0
La Tierra tiene una interesante historia que ha sido marcada por los cambios que en ella se han presentado para dar paso al planeta como lo conocemos .,0,0,0
"👨 ‍ 🏫 Los números complejos se pueden representar mediante funciones trigonométricas , mismas que ayudan a obtener las potencias y raíces de los números complejos .",0,0,0
"Tal solo el telescopio espacial TESS ha descubierto 2000 planetas extrasolares , varios se asemejan a la Tierra . https://t.co/B9xe1k2V4v",0,1,1
"¿ Quién dice que el conocimiento astronómico no tiene aplicaciones ? Les compartimos estas geniales infografías elaboradas por nuestro amigo Samuel Navarro sobre el impacto de la astronomía en otras áreas del conocimiento . 

 # astronomia   # astrofisica https://t.co/r3N0UztJCG",0,0,1
"⚠ ️Se descubren las primeras evidencias de microplásticos en placentas humanas ⚠ ️ 
 Artículo CIENTÍFICO REAL ¿ Hasta cuándo dejaremos de dañar el planeta ? 

 # aprende # plastico # ecología # salud https://t.co/kDTJPGDqnq",0,0,0
"El polo norte magnético de la Tierra es más intenso que el del sur , por lo tanto en su entorno son más intensas las auroras.(Universe Today ) https://t.co/TFrf81YxUN",0,0,0
